Data,Hora,Abertura,Máxima,Mínima,Última,Negócios,Volume
27/02/2020,09:45:00,103780,103820,103735,103800,6935,25629
27/02/2020,09:46:00,103800,103915,103800,103860,7754,26820
27/02/2020,09:47:00,103860,103980,103850,103960,9324,32321
27/02/2020,09:48:00,103965,103995,103910,103985,7708,26573
27/02/2020,09:49:00,103985,104175,103900,104125,18470,61870
27/02/2020,09:50:00,104125,104265,104110,104230,12863,46312
27/02/2020,09:51:00,104235,104245,104165,104195,7850,29832
27/02/2020,09:52:00,104195,104280,104145,104270,7988,28071
27/02/2020,09:53:00,104270,104320,104250,104295,8878,33774
27/02/2020,09:54:00,104295,104295,104255,104280,3202,12899
27/02/2020,09:55:00,104280,104355,104265,104335,6830,24163
27/02/2020,09:56:00,104330,104390,104320,104345,7710,28994
27/02/2020,09:57:00,104340,104365,104270,104295,6414,22423
27/02/2020,09:58:00,104290,104330,104180,104235,10311,34020
27/02/2020,09:59:00,104230,104235,104045,104045,10904,36407
27/02/2020,10:00:00,104050,104295,104015,104255,20600,73276
27/02/2020,10:01:00,104250,104465,104235,104460,17993,62449
27/02/2020,10:02:00,104460,104500,104370,104455,11391,42188
27/02/2020,10:03:00,104460,104620,104455,104595,13722,49697
27/02/2020,10:04:00,104595,104655,104575,104635,8770,33833
27/02/2020,10:05:00,104635,104735,104605,104675,12160,47818
27/02/2020,10:06:00,104675,104690,104535,104615,15641,56583
27/02/2020,10:07:00,104615,104660,104560,104640,6375,24240
27/02/2020,10:08:00,104635,104635,104490,104510,8743,29711
27/02/2020,10:09:00,104500,104505,104420,104450,8866,29261
27/02/2020,10:10:00,104450,104525,104410,104420,9666,33647
27/02/2020,10:11:00,104415,104455,104280,104330,12362,40038
27/02/2020,10:12:00,104325,104330,104235,104300,8064,26627
27/02/2020,10:13:00,104300,104395,104285,104360,8286,30372
27/02/2020,10:14:00,104360,104360,104205,104220,9667,34843
27/02/2020,10:15:00,104225,104310,104210,104290,8098,26349
27/02/2020,10:16:00,104295,104460,104255,104445,13549,47264
27/02/2020,10:17:00,104450,104455,104375,104405,5987,20359
27/02/2020,10:18:00,104405,104410,104285,104315,7860,27060
27/02/2020,10:19:00,104320,104385,104180,104185,14177,48895
27/02/2020,10:20:00,104190,104200,104020,104050,19520,62612
27/02/2020,10:21:00,104045,104175,104030,104100,9754,31971
27/02/2020,10:22:00,104100,104100,103925,104005,18464,59676
27/02/2020,10:23:00,104000,104105,103975,104070,9586,30044
27/02/2020,10:24:00,104075,104300,104065,104290,17811,56907
27/02/2020,10:25:00,104285,104345,104255,104290,9174,31423
27/02/2020,10:26:00,104295,104340,104265,104290,6062,22545
27/02/2020,10:27:00,104290,104440,104160,104430,13294,48926
27/02/2020,10:28:00,104430,104590,104380,104555,12245,43207
27/02/2020,10:29:00,104550,104645,104525,104560,7176,24384
27/02/2020,10:30:00,104565,104860,104560,104845,17209,72845
27/02/2020,10:31:00,104850,104860,104505,104525,15032,58444
27/02/2020,10:32:00,104525,104565,104350,104535,16176,54815
27/02/2020,10:33:00,104530,104925,104500,104895,19405,68729
27/02/2020,10:34:00,104890,104935,104755,104870,15383,53712
27/02/2020,10:35:00,104870,104890,104695,104860,12075,41873
27/02/2020,10:36:00,104860,104985,104850,104920,15883,55310
27/02/2020,10:37:00,104925,105020,104840,105005,10460,41249
27/02/2020,10:38:00,105005,105015,104905,104935,7016,26389
27/02/2020,10:39:00,104935,104975,104820,104850,6996,26265
27/02/2020,10:40:00,104855,105065,104835,105035,9793,34751
27/02/2020,10:41:00,105035,105100,104995,105055,9690,38033
27/02/2020,10:42:00,105050,105120,105005,105090,8503,34328
27/02/2020,10:43:00,105095,105100,105035,105055,4214,16842
27/02/2020,10:44:00,105055,105260,105050,105220,12286,46121
27/02/2020,10:45:00,105220,105225,105105,105130,14271,52185
27/02/2020,10:46:00,105130,105185,105050,105115,7990,29660
27/02/2020,10:47:00,105120,105125,104930,104955,11427,40366
27/02/2020,10:48:00,104950,104960,104650,104685,18179,61219
27/02/2020,10:49:00,104685,104845,104630,104835,11883,47089
27/02/2020,10:50:00,104835,104835,104650,104680,8131,28739
27/02/2020,10:51:00,104680,104805,104675,104775,5410,20376
27/02/2020,10:52:00,104775,104785,104675,104710,5521,21267
27/02/2020,10:53:00,104710,104755,104600,104740,9665,36546
27/02/2020,10:54:00,104740,104875,104700,104865,10188,38163
27/02/2020,10:55:00,104865,105025,104810,104895,16812,60024
27/02/2020,10:56:00,104890,104920,104770,104815,8336,29682
27/02/2020,10:57:00,104820,104960,104795,104930,5739,22287
27/02/2020,10:58:00,104930,104940,104795,104800,5730,21639
27/02/2020,10:59:00,104800,104865,104740,104770,8907,35009
27/02/2020,11:00:00,104770,104830,104520,104560,14921,49935
27/02/2020,11:01:00,104560,104655,104500,104565,13654,44393
27/02/2020,11:02:00,104565,104780,104555,104730,12093,41652
27/02/2020,11:03:00,104730,104755,104575,104645,8685,48535
27/02/2020,11:04:00,104645,104695,104540,104655,8538,34407
27/02/2020,11:05:00,104655,104665,104575,104610,5522,21303
27/02/2020,11:06:00,104605,104630,104525,104565,5967,21732
27/02/2020,11:07:00,104570,104715,104540,104620,8991,32977
27/02/2020,11:08:00,104615,104680,104570,104600,6594,25177
27/02/2020,11:09:00,104595,104640,104570,104605,4538,16631
27/02/2020,11:10:00,104605,104680,104570,104585,4637,15502
27/02/2020,11:11:00,104590,104630,104530,104600,5918,20682
27/02/2020,11:12:00,104605,104640,104500,104625,8526,31416
27/02/2020,11:13:00,104630,104635,104555,104610,3839,14808
27/02/2020,11:14:00,104615,104615,104515,104540,4063,15622
27/02/2020,11:15:00,104545,104545,104455,104460,9992,36904
27/02/2020,11:16:00,104455,104560,104420,104490,9523,31564
27/02/2020,11:17:00,104485,104500,104440,104465,4210,14274
27/02/2020,11:18:00,104465,104525,104420,104480,6042,20042
27/02/2020,11:19:00,104475,104495,104425,104460,4015,14094
27/02/2020,11:20:00,104460,104470,104420,104445,3052,10455
27/02/2020,11:21:00,104450,104460,104320,104355,8481,27776
27/02/2020,11:22:00,104360,104360,104225,104285,11023,37692
27/02/2020,11:23:00,104285,104330,104240,104255,6254,22042
27/02/2020,11:24:00,104255,104285,104170,104220,10745,36350
27/02/2020,11:25:00,104215,104340,104200,104300,7556,26296
27/02/2020,11:26:00,104300,104370,104255,104285,7052,25063
27/02/2020,11:27:00,104290,104290,104170,104235,9602,34831
27/02/2020,11:28:00,104240,104305,104225,104245,5040,19402
27/02/2020,11:29:00,104245,104250,104170,104235,6602,25134
27/02/2020,11:30:00,104230,104285,104065,104240,24432,85212
27/02/2020,11:31:00,104235,104270,104070,104185,13827,50296
27/02/2020,11:32:00,104190,104200,104065,104080,11041,38699
27/02/2020,11:33:00,104080,104225,104060,104175,11302,41113
27/02/2020,11:34:00,104170,104215,104060,104070,11003,41894
27/02/2020,11:35:00,104075,104095,104005,104060,11929,44942
27/02/2020,11:36:00,104055,104120,104020,104060,8480,33601
27/02/2020,11:37:00,104060,104225,104035,104160,11142,44656
27/02/2020,11:38:00,104165,104380,104150,104360,17451,63121
27/02/2020,11:39:00,104360,104555,104315,104395,20114,72662
27/02/2020,11:40:00,104390,104420,104165,104265,15073,53875
27/02/2020,11:41:00,104265,104365,104215,104330,8640,30039
27/02/2020,11:42:00,104330,104345,104160,104175,8979,32476
27/02/2020,11:43:00,104175,104210,104085,104105,9694,36490
27/02/2020,11:44:00,104100,104315,104085,104240,9651,35468
27/02/2020,11:45:00,104235,104255,104150,104165,8648,31262
27/02/2020,11:46:00,104170,104195,103945,104075,22992,92058
27/02/2020,11:47:00,104075,104090,103920,103955,11988,44891
27/02/2020,11:48:00,103955,104095,103885,104065,15577,57260
27/02/2020,11:49:00,104065,104175,104015,104115,12508,44914
27/02/2020,11:50:00,104120,104280,104010,104110,14181,51761
27/02/2020,11:51:00,104110,104255,104090,104220,8121,31156
27/02/2020,11:52:00,104220,104355,104210,104325,11506,44625
27/02/2020,11:53:00,104325,104390,104230,104365,7526,29659
27/02/2020,11:54:00,104360,104500,104340,104465,12930,49621
27/02/2020,11:55:00,104465,104615,104380,104515,17008,64381
27/02/2020,11:56:00,104515,104615,104445,104455,13856,53360
27/02/2020,11:57:00,104450,104480,104320,104375,11242,41940
27/02/2020,11:58:00,104375,104375,104215,104290,11712,44637
27/02/2020,11:59:00,104290,104295,104230,104245,5157,19626
27/02/2020,12:00:00,104245,104380,104155,104210,14227,49344
27/02/2020,12:01:00,104205,104210,103960,104105,16412,61869
27/02/2020,12:02:00,104100,104145,104035,104065,6589,23466
27/02/2020,12:03:00,104065,104185,104020,104120,8270,30445
27/02/2020,12:04:00,104120,104245,104080,104190,7554,27267
27/02/2020,12:05:00,104190,104285,104165,104200,6986,25152
27/02/2020,12:06:00,104195,104265,104135,104235,5679,21942
27/02/2020,12:07:00,104235,104350,104175,104305,9108,35973
27/02/2020,12:08:00,104300,104395,104265,104360,6583,26571
27/02/2020,12:09:00,104360,104395,104170,104215,8360,32118
27/02/2020,12:10:00,104215,104245,104110,104155,8362,31604
27/02/2020,12:11:00,104155,104295,104140,104195,7508,28534
27/02/2020,12:12:00,104195,104215,104085,104090,6662,25334
27/02/2020,12:13:00,104090,104265,104085,104240,6755,25722
27/02/2020,12:14:00,104245,104315,104180,104220,7312,27712
27/02/2020,12:15:00,104220,104250,104125,104190,6912,26886
27/02/2020,12:16:00,104190,104215,104110,104130,5640,22055
27/02/2020,12:17:00,104130,104215,104035,104180,9399,35983
27/02/2020,12:18:00,104180,104225,104130,104140,6022,23233
27/02/2020,12:19:00,104135,104155,104060,104100,6192,22956
27/02/2020,12:20:00,104100,104115,104015,104040,5684,21333
27/02/2020,12:21:00,104035,104135,104035,104085,4677,17450
27/02/2020,12:22:00,104085,104185,104055,104105,6050,21786
27/02/2020,12:23:00,104110,104135,103960,103985,10559,41064
27/02/2020,12:24:00,103990,104090,103945,104045,8903,34136
27/02/2020,12:25:00,104045,104050,103925,103950,6074,23198
27/02/2020,12:26:00,103950,104025,103830,103860,13791,55007
27/02/2020,12:27:00,103860,103940,103825,103835,9042,35544
27/02/2020,12:28:00,103835,103935,103830,103925,5661,21210
27/02/2020,12:29:00,103925,103930,103835,103850,5112,19532
27/02/2020,12:30:00,103850,104000,103835,103955,10559,38578
27/02/2020,12:31:00,103955,103965,103860,103870,5420,19950
27/02/2020,12:32:00,103870,103875,103750,103775,12338,44403
27/02/2020,12:33:00,103775,103805,103735,103760,7621,28676
27/02/2020,12:34:00,103760,103775,103710,103725,6678,22930
27/02/2020,12:35:00,103730,103765,103675,103705,9394,35619
27/02/2020,12:36:00,103710,103965,103700,103960,15663,56906
27/02/2020,12:37:00,103960,104080,103930,104020,12203,44779
27/02/2020,12:38:00,104025,104100,103925,104065,8572,34430
27/02/2020,12:39:00,104070,104335,104050,104325,13343,55286
27/02/2020,12:40:00,104325,104415,104265,104375,13258,51360
27/02/2020,12:41:00,104380,104380,104290,104320,6430,25337
27/02/2020,12:42:00,104325,104325,104155,104235,10295,36049
27/02/2020,12:43:00,104235,104350,104155,104335,8756,31099
27/02/2020,12:44:00,104330,104360,104200,104210,6721,24672
27/02/2020,12:45:00,104210,104395,104190,104390,7929,29870
27/02/2020,12:46:00,104385,104520,104350,104505,13850,52874
27/02/2020,12:47:00,104505,104580,104430,104530,10867,42473
27/02/2020,12:48:00,104535,104595,104470,104560,7352,32133
27/02/2020,12:49:00,104560,104670,104550,104630,6879,29631
27/02/2020,12:50:00,104625,104705,104565,104630,9974,39677
27/02/2020,12:51:00,104630,104660,104555,104575,6926,31269
27/02/2020,12:52:00,104570,104655,104535,104620,5959,23388
27/02/2020,12:53:00,104620,104660,104590,104615,3588,14210
27/02/2020,12:54:00,104615,104630,104520,104580,6223,25858
27/02/2020,12:55:00,104575,104600,104470,104545,6575,24003
27/02/2020,12:56:00,104545,104765,104545,104750,13494,51891
27/02/2020,12:57:00,104750,104780,104680,104750,6788,26651
27/02/2020,12:58:00,104755,104870,104750,104820,8355,33576
27/02/2020,12:59:00,104815,104860,104705,104855,8155,34140
27/02/2020,13:00:00,104850,104925,104775,104830,12356,44924
27/02/2020,13:01:00,104835,104945,104805,104905,8109,31407
27/02/2020,13:02:00,104900,104920,104810,104845,6482,22840
27/02/2020,13:03:00,104850,104860,104745,104755,7309,26611
27/02/2020,13:04:00,104755,104850,104745,104825,6037,24421
27/02/2020,13:05:00,104830,104870,104760,104860,6031,24843
27/02/2020,13:06:00,104860,105000,104845,104995,9945,39002
27/02/2020,13:07:00,104995,105110,104950,105110,11554,45631
27/02/2020,13:08:00,105110,105155,105010,105055,12620,50978
27/02/2020,13:09:00,105050,105090,105010,105035,5102,19843
27/02/2020,13:10:00,105030,105040,104770,104800,13908,55341
27/02/2020,13:11:00,104805,104885,104720,104760,8511,34214
27/02/2020,13:12:00,104760,104955,104760,104905,9009,34163
27/02/2020,13:13:00,104905,104920,104710,104795,8789,31720
27/02/2020,13:14:00,104800,104975,104795,104965,6633,24115
27/02/2020,13:15:00,104965,105110,104945,104975,14294,50911
27/02/2020,13:16:00,104980,105065,104910,105040,9901,37056
27/02/2020,13:17:00,105035,105170,105025,105130,10812,42677
27/02/2020,13:18:00,105130,105200,105045,105050,10076,40397
27/02/2020,13:19:00,105050,105065,104930,105060,9250,36575
27/02/2020,13:20:00,105060,105065,104880,104900,7922,29273
27/02/2020,13:21:00,104905,104965,104875,104885,6008,23360
27/02/2020,13:22:00,104890,104990,104875,104945,4635,17440
27/02/2020,13:23:00,104940,104980,104845,104870,5574,21247
27/02/2020,13:24:00,104865,104900,104820,104865,4940,17590
27/02/2020,13:25:00,104860,104870,104735,104740,8212,30342
27/02/2020,13:26:00,104740,104845,104740,104770,6262,23291
27/02/2020,13:27:00,104775,104830,104740,104810,4680,17625
27/02/2020,13:28:00,104810,104835,104730,104810,4951,18944
27/02/2020,13:29:00,104810,104830,104765,104820,3617,14998
27/02/2020,13:30:00,104825,104935,104800,104885,8207,29503
27/02/2020,13:31:00,104890,104975,104880,104950,5339,19519
27/02/2020,13:32:00,104955,105080,104940,105070,8112,31014
27/02/2020,13:33:00,105070,105150,105005,105020,8560,31320
27/02/2020,13:34:00,105020,105060,104975,105000,4791,18654
27/02/2020,13:35:00,105000,105100,104910,105025,9775,35187
27/02/2020,13:36:00,105025,105035,104900,104905,5258,20511
27/02/2020,13:37:00,104905,104940,104825,104850,6844,25427
27/02/2020,13:38:00,104845,104865,104715,104745,8764,33093
27/02/2020,13:39:00,104745,104890,104735,104840,7277,28149
27/02/2020,13:40:00,104840,104975,104825,104895,7308,26813
27/02/2020,13:41:00,104900,104925,104815,104870,5910,21934
27/02/2020,13:42:00,104870,104925,104795,104820,5454,21306
27/02/2020,13:43:00,104825,104865,104765,104835,5456,20246
27/02/2020,13:44:00,104835,104850,104700,104715,7594,31514
27/02/2020,13:45:00,104715,104725,104575,104580,11465,41215
27/02/2020,13:46:00,104580,104670,104570,104595,7003,26251
27/02/2020,13:47:00,104600,104750,104565,104725,8253,28384
27/02/2020,13:48:00,104725,104780,104705,104730,5497,19785
27/02/2020,13:49:00,104735,104885,104705,104765,9581,35088
27/02/2020,13:50:00,104765,104795,104645,104695,7413,28801
27/02/2020,13:51:00,104685,104740,104665,104685,4204,16764
27/02/2020,13:52:00,104690,104810,104595,104785,8143,29477
27/02/2020,13:53:00,104785,104820,104730,104785,4596,18132
27/02/2020,13:54:00,104780,104895,104770,104820,6921,24805
27/02/2020,13:55:00,104825,104850,104755,104825,4610,17113
27/02/2020,13:56:00,104830,104925,104800,104920,5975,22349
27/02/2020,13:57:00,104915,104980,104880,104885,8112,32590
27/02/2020,13:58:00,104890,104980,104870,104965,4049,15236
27/02/2020,13:59:00,104965,105050,104915,105030,7376,28235
27/02/2020,14:00:00,105025,105105,104995,105070,8802,35151
27/02/2020,14:01:00,105070,105130,104965,105120,8672,33205
27/02/2020,14:02:00,105115,105180,105060,105105,8233,32810
27/02/2020,14:03:00,105105,105340,105070,105300,17735,73145
27/02/2020,14:04:00,105300,105360,105265,105330,8311,34006
27/02/2020,14:05:00,105330,105350,105165,105175,10587,37904
27/02/2020,14:06:00,105180,105260,105160,105225,5771,23478
27/02/2020,14:07:00,105220,105275,105140,105170,6310,24854
27/02/2020,14:08:00,105170,105350,105160,105295,9974,39786
27/02/2020,14:09:00,105295,105335,105235,105285,6436,25343
27/02/2020,14:10:00,105290,105430,105280,105360,12107,47418
27/02/2020,14:11:00,105360,105410,105270,105410,8673,32143
27/02/2020,14:12:00,105410,105440,105335,105410,6121,22673
27/02/2020,14:13:00,105415,105440,105375,105430,3969,15102
27/02/2020,14:14:00,105435,105530,105405,105475,8890,33593
27/02/2020,14:15:00,105470,105480,105390,105430,8920,35197
27/02/2020,14:16:00,105430,105455,105380,105435,5128,20634
27/02/2020,14:17:00,105435,105530,105410,105505,6071,25427
27/02/2020,14:18:00,105505,105560,105485,105535,7426,30342
27/02/2020,14:19:00,105540,105620,105520,105590,6965,30320
27/02/2020,14:20:00,105595,105595,105495,105540,7636,31923
27/02/2020,14:21:00,105540,105585,105395,105425,11219,44301
27/02/2020,14:22:00,105425,105450,105275,105305,11360,44862
27/02/2020,14:23:00,105310,105365,105260,105300,7754,30920
27/02/2020,14:24:00,105305,105350,105155,105350,12627,48187
27/02/2020,14:25:00,105345,105465,105320,105410,9555,34398
27/02/2020,14:26:00,105405,105560,105390,105525,8314,32513
27/02/2020,14:27:00,105525,105600,105520,105570,6766,28103
27/02/2020,14:28:00,105560,105625,105545,105600,5465,20851
27/02/2020,14:29:00,105595,105695,105595,105670,7903,31919
27/02/2020,14:30:00,105675,105740,105595,105720,10805,41347
27/02/2020,14:31:00,105720,105770,105640,105760,8118,33554
27/02/2020,14:32:00,105755,105795,105735,105750,6412,25673
27/02/2020,14:33:00,105750,105795,105710,105760,6694,26660
27/02/2020,14:34:00,105765,106000,105740,105965,15315,66228
27/02/2020,14:35:00,105965,106080,105960,106010,12770,49351
27/02/2020,14:36:00,106005,106025,105940,105990,7061,26261
27/02/2020,14:37:00,105990,106060,105965,106050,5558,21864
27/02/2020,14:38:00,106045,106205,106030,106200,11543,45349
27/02/2020,14:39:00,106195,106225,106165,106185,7056,27618
27/02/2020,14:40:00,106180,106195,106015,106045,11749,45105
27/02/2020,14:41:00,106045,106215,106040,106195,8278,33364
27/02/2020,14:42:00,106200,106370,106190,106355,14644,56970
27/02/2020,14:43:00,106360,106405,106275,106345,8230,31290
27/02/2020,14:44:00,106350,106380,106295,106330,5338,20486
27/02/2020,14:45:00,106330,106435,106275,106375,9507,39530
27/02/2020,14:46:00,106375,106430,106320,106400,6312,24949
27/02/2020,14:47:00,106405,106460,106360,106435,5820,23138
27/02/2020,14:48:00,106435,106500,106395,106475,6813,26865
27/02/2020,14:49:00,106475,106570,106440,106565,8037,31224
27/02/2020,14:50:00,106565,106630,106495,106590,9433,37016
27/02/2020,14:51:00,106595,106605,106505,106580,6833,26999
27/02/2020,14:52:00,106575,106650,106565,106605,7419,28658
27/02/2020,14:53:00,106605,106665,106570,106575,6441,24178
27/02/2020,14:54:00,106575,106635,106550,106585,5237,20182
27/02/2020,14:55:00,106580,106680,106440,106660,13708,49814
27/02/2020,14:56:00,106655,106720,106620,106660,7741,28155
27/02/2020,14:57:00,106660,106680,106555,106590,7346,27546
27/02/2020,14:58:00,106590,106635,106510,106525,5644,20645
27/02/2020,14:59:00,106520,106550,106400,106425,9999,35521
27/02/2020,15:00:00,106425,106495,106310,106390,11190,39892
27/02/2020,15:01:00,106395,106400,106215,106225,8524,31291
27/02/2020,15:02:00,106225,106480,106215,106470,11660,42327
27/02/2020,15:03:00,106470,106800,106460,106790,18058,63083
27/02/2020,15:04:00,106785,106870,106740,106775,12910,45825
27/02/2020,15:05:00,106770,106820,106655,106755,12321,45802
27/02/2020,15:06:00,106760,106820,106730,106820,4642,18524
27/02/2020,15:07:00,106820,106935,106810,106900,10264,41034
27/02/2020,15:08:00,106900,106945,106855,106890,5591,23077
27/02/2020,15:09:00,106895,106985,106875,106965,7577,30765
27/02/2020,15:10:00,106960,107075,106940,107060,11079,45331
27/02/2020,15:11:00,107065,107070,106990,107045,5098,20746
27/02/2020,15:12:00,107040,107050,106895,107025,9426,36434
27/02/2020,15:13:00,107025,107125,107010,107090,8440,32247
27/02/2020,15:14:00,107085,107170,107060,107145,7351,28677
27/02/2020,15:15:00,107140,107185,106995,107060,9125,33382
27/02/2020,15:16:00,107055,107080,106845,106925,11129,40691
27/02/2020,15:17:00,106920,106970,106840,106875,6336,25280
27/02/2020,15:18:00,106875,106885,106810,106845,5157,21122
27/02/2020,15:19:00,106845,106940,106830,106880,5587,22438
27/02/2020,15:20:00,106880,106890,106740,106880,9932,37110
27/02/2020,15:21:00,106880,106915,106770,106845,6789,26676
27/02/2020,15:22:00,106840,106850,106710,106745,7580,29891
27/02/2020,15:23:00,106740,106745,106615,106685,8060,30268
27/02/2020,15:24:00,106690,106730,106635,106695,4584,18271
27/02/2020,15:25:00,106695,106815,106665,106795,6847,28064
27/02/2020,15:26:00,106800,106870,106775,106825,7818,29298
27/02/2020,15:27:00,106830,106830,106615,106625,9546,37641
27/02/2020,15:28:00,106630,106640,106435,106535,13038,49286
27/02/2020,15:29:00,106535,106620,106450,106475,7293,28383
27/02/2020,15:30:00,106480,106600,106445,106540,7321,28828
27/02/2020,15:31:00,106540,106635,106460,106590,7545,28825
27/02/2020,15:32:00,106585,106745,106580,106690,9054,35303
27/02/2020,15:33:00,106690,106705,106575,106685,5945,21330
27/02/2020,15:34:00,106690,106745,106660,106720,4071,15935
27/02/2020,15:35:00,106725,106755,106625,106675,6790,26797
27/02/2020,15:36:00,106670,106675,106470,106490,7874,31235
27/02/2020,15:37:00,106480,106490,106320,106375,12193,49497
27/02/2020,15:38:00,106375,106465,106330,106365,6779,28368
27/02/2020,15:39:00,106360,106370,106265,106335,7404,29044
27/02/2020,15:40:00,106335,106420,106285,106360,6598,25852
27/02/2020,15:41:00,106365,106380,106235,106270,6800,26164
27/02/2020,15:42:00,106260,106325,105810,105845,22285,89072
27/02/2020,15:43:00,105845,105970,105590,105780,20989,82026
27/02/2020,15:44:00,105775,106010,105740,105875,13145,51769
27/02/2020,15:45:00,105875,106005,105760,105930,11749,45107
27/02/2020,15:46:00,105925,106165,105910,106120,11036,43506
27/02/2020,15:47:00,106115,106180,106015,106115,7905,31098
27/02/2020,15:48:00,106110,106190,106035,106085,7435,29300
27/02/2020,15:49:00,106080,106115,105955,105985,7609,28147
27/02/2020,15:50:00,105985,106020,105910,105945,5590,20966
27/02/2020,15:51:00,105945,106070,105890,105975,6577,24434
27/02/2020,15:52:00,105980,106020,105905,105985,4890,18369
27/02/2020,15:53:00,105980,106220,105965,106175,9564,37015
27/02/2020,15:54:00,106170,106395,106160,106365,12740,46128
27/02/2020,15:55:00,106365,106445,106295,106400,9026,34589
27/02/2020,15:56:00,106395,106415,106170,106205,7657,28827
27/02/2020,15:57:00,106205,106210,105810,106060,20198,77718
27/02/2020,15:58:00,106055,106125,105905,105905,9689,37951
27/02/2020,15:59:00,105905,106015,105815,105925,9669,38851
27/02/2020,16:00:00,105925,105945,105725,105775,12992,51139
27/02/2020,16:01:00,105770,105980,105690,105945,10423,41015
27/02/2020,16:02:00,105940,106125,105875,105965,10760,43023
27/02/2020,16:03:00,105975,105990,105800,105840,8978,35532
27/02/2020,16:04:00,105840,105930,105780,105825,6670,28011
27/02/2020,16:05:00,105820,105905,105655,105730,8950,37589
27/02/2020,16:06:00,105730,105870,105635,105750,8922,33770
27/02/2020,16:07:00,105750,105790,105670,105755,4492,16592
27/02/2020,16:08:00,105750,105760,105615,105635,6097,24141
27/02/2020,16:09:00,105635,105655,105490,105545,8883,32940
27/02/2020,16:10:00,105545,105635,105465,105525,7742,28966
27/02/2020,16:11:00,105530,105610,105350,105370,8248,30790
27/02/2020,16:12:00,105365,105460,105320,105445,7210,26866
27/02/2020,16:13:00,105445,105590,105345,105500,9892,37468
27/02/2020,16:14:00,105500,105625,105475,105605,6494,25454
27/02/2020,16:15:00,105605,105745,105570,105640,10962,41490
27/02/2020,16:16:00,105635,105640,105375,105470,10233,38782
27/02/2020,16:17:00,105465,105600,105330,105595,8830,36062
27/02/2020,16:18:00,105595,105610,105370,105415,10158,42864
27/02/2020,16:19:00,105415,105505,105295,105310,7039,27705
27/02/2020,16:20:00,105310,105420,105260,105275,7798,31019
27/02/2020,16:21:00,105280,105380,105255,105365,5843,23633
27/02/2020,16:22:00,105360,105400,105290,105315,4022,17713
27/02/2020,16:23:00,105310,105425,105305,105365,4191,17370
27/02/2020,16:24:00,105365,105460,105305,105420,4746,20144
27/02/2020,16:25:00,105420,105695,105365,105695,9677,42927
27/02/2020,16:26:00,105700,105930,105690,105895,13830,61121
27/02/2020,16:27:00,105895,105910,105765,105790,5123,21863
27/02/2020,16:28:00,105790,105845,105725,105825,5471,24217
27/02/2020,16:29:00,105825,105945,105765,105940,6105,26685
27/02/2020,16:30:00,105935,105945,105770,105875,6884,29945
27/02/2020,16:31:00,105870,105900,105765,105795,4459,18726
27/02/2020,16:32:00,105795,105915,105690,105800,7458,31817
27/02/2020,16:33:00,105800,105875,105655,105660,6882,30997
27/02/2020,16:34:00,105665,105775,105665,105725,3463,14294
27/02/2020,16:35:00,105725,105835,105675,105820,4721,20650
27/02/2020,16:36:00,105820,106035,105780,105915,8641,35705
27/02/2020,16:37:00,105915,105955,105830,105885,5309,20050
27/02/2020,16:38:00,105890,106000,105880,105950,4820,19009
27/02/2020,16:39:00,105950,105960,105840,105860,4566,16742
27/02/2020,16:40:00,105855,105905,105755,105790,5583,21318
27/02/2020,16:41:00,105795,105915,105775,105855,4713,19150
27/02/2020,16:42:00,105855,106020,105835,106005,7098,30366
27/02/2020,16:43:00,106010,106075,105965,106050,5652,24128
27/02/2020,16:44:00,106050,106110,106000,106095,5190,22841
27/02/2020,16:45:00,106095,106110,105980,106045,4973,21621
27/02/2020,16:46:00,106040,106045,105875,105930,6255,24979
27/02/2020,16:47:00,105930,105950,105855,105895,3643,14596
27/02/2020,16:48:00,105900,105905,105760,105830,5556,22460
27/02/2020,16:49:00,105835,106000,105825,105980,6159,24968
27/02/2020,16:50:00,105975,106085,105975,106020,5765,22227
27/02/2020,16:51:00,106025,106040,105940,105990,3993,20113
27/02/2020,16:52:00,105990,106050,105920,106020,4166,16638
27/02/2020,16:53:00,106020,106045,105990,106015,2370,10308
27/02/2020,16:54:00,106015,106150,106010,106075,6646,28793
27/02/2020,16:55:00,106075,106080,106020,106020,2752,11193
27/02/2020,16:56:00,106025,106085,105895,105970,5810,28721
27/02/2020,16:57:00,105970,106005,105850,105860,5133,23816
27/02/2020,16:58:00,105855,105875,105710,105745,6358,25907
27/02/2020,16:59:00,105740,105820,105710,105730,4299,17390
27/02/2020,17:00:00,105730,105785,105490,105490,11602,49349
27/02/2020,17:01:00,105490,105615,105410,105520,7921,32090
27/02/2020,17:02:00,105515,105540,105410,105425,4918,21483
27/02/2020,17:03:00,105425,105555,105420,105475,4607,18687
27/02/2020,17:04:00,105475,105750,105475,105730,6891,27399
27/02/2020,17:05:00,105735,105740,105575,105710,6457,26725
27/02/2020,17:06:00,105705,105880,105705,105800,8754,37888
27/02/2020,17:07:00,105800,105845,105630,105645,5896,22528
27/02/2020,17:08:00,105645,105740,105585,105665,4825,20045
27/02/2020,17:09:00,105665,105820,105660,105815,4454,18912
27/02/2020,17:10:00,105820,105925,105700,105800,8581,38147
27/02/2020,17:11:00,105805,105870,105770,105850,3973,16074
27/02/2020,17:12:00,105860,105885,105760,105840,4446,18892
27/02/2020,17:13:00,105845,105845,105710,105730,3428,13578
27/02/2020,17:14:00,105730,105750,105610,105620,5831,24185
