Data,Hora,Abertura,Maxima,Minima,Ultima,Negocios,Volume
26/12/2019,12:40:00,117845.508149,117850.538907,117790.16981,117815.3236,11452,52734
26/12/2019,12:50:00,117815.3236,117835.446633,117790.16981,117815.3236,9928,47584
26/12/2019,13:00:00,117810.292842,117845.508149,117800.231326,117820.354358,10124,47526
26/12/2019,13:10:00,117825.385117,117835.446633,117805.262084,117820.354358,5874,27936
26/12/2019,13:20:00,117815.3236,117825.385117,117805.262084,117825.385117,5539,30822
26/12/2019,13:30:00,117825.385117,117880.723455,117815.3236,117830.415875,13631,63934
26/12/2019,13:40:00,117830.415875,117845.508149,117805.262084,117810.292842,7349,36435
26/12/2019,13:50:00,117815.3236,117825.385117,117795.200568,117815.3236,8144,40103
26/12/2019,14:00:00,117815.3236,117825.385117,117734.831471,117744.892987,12510,59058
26/12/2019,14:10:00,117744.892987,117790.16981,117709.677681,117754.954503,18820,92543
26/12/2019,14:20:00,117749.923745,117805.262084,117749.923745,117775.077536,10221,51014
26/12/2019,14:30:00,117775.077536,117860.600423,117770.046778,117825.385117,19588,90342
26/12/2019,14:40:00,117820.354358,117880.723455,117810.292842,117845.508149,18213,85335
26/12/2019,14:50:00,117850.538907,117850.538907,117815.3236,117835.446633,12039,53303
26/12/2019,15:00:00,117830.415875,117840.477391,117754.954503,117775.077536,18716,79779
26/12/2019,15:10:00,117775.077536,117830.415875,117754.954503,117775.077536,17341,81003
26/12/2019,15:20:00,117775.077536,117850.538907,117734.831471,117810.292842,24236,116303
26/12/2019,15:30:00,117810.292842,117865.631181,117805.262084,117840.477391,14396,65154
26/12/2019,15:40:00,117845.508149,117996.430891,117820.354358,117951.154069,29405,137611
26/12/2019,15:50:00,117956.184827,118112.138327,117951.154069,118071.892263,36497,177881
26/12/2019,16:00:00,118071.892263,118283.184102,118031.646198,118212.753489,37532,185996
26/12/2019,16:10:00,118217.784247,118258.030312,118162.445908,118212.753489,22595,107647
26/12/2019,16:20:00,118207.722731,118308.337893,118207.722731,118258.030312,23883,105378
26/12/2019,16:30:00,118263.06107,118413.983813,118242.938038,118388.830022,32361,151227
26/12/2019,16:40:00,118383.799264,118504.537458,118368.70699,118454.229877,26245,116254
26/12/2019,16:50:00,118454.229877,118549.814281,118444.168361,118504.537458,22622,109247
26/12/2019,17:00:00,118509.568216,118529.691249,118439.137603,118484.414426,19610,91521
26/12/2019,17:10:00,118489.445184,118514.598974,118444.168361,118494.475942,10297,50631
26/12/2019,17:20:00,118494.475942,118625.275652,118479.383668,118600.121862,22460,119845
26/12/2019,17:30:00,118600.121862,118650.429443,118549.814281,118574.968071,16719,90308
26/12/2019,17:40:00,118569.937313,118630.30641,118549.814281,118615.214136,12801,66098
26/12/2019,17:50:00,118615.214136,118650.429443,118564.906555,118615.214136,16844,80692
26/12/2019,18:00:00,118620.244894,118625.275652,118514.598974,118590.060346,13332,55722
26/12/2019,18:10:00,118424.045329,118424.045329,118424.045329,118424.045329,941,9786
27/12/2019,09:00:00,118524.66049,118967.367202,118524.66049,118932.151895,52484,198040
27/12/2019,09:10:00,118932.151895,119032.767057,118922.090379,119007.613267,24673,93891
27/12/2019,09:20:00,119002.582509,119299.397236,118987.490234,119228.966622,48946,194735
27/12/2019,09:30:00,119228.966622,119294.366477,119158.536009,119188.720558,31037,132207
27/12/2019,09:40:00,119188.720558,119228.966622,119128.351461,119128.351461,20720,82887
27/12/2019,09:50:00,119128.351461,119198.782074,119113.259186,119153.505251,17201,67395
27/12/2019,10:00:00,119153.505251,119158.536009,119067.982364,119128.351461,28715,128182
27/12/2019,10:10:00,119128.351461,119168.597525,118725.890814,118937.182653,77710,322929
27/12/2019,10:20:00,118932.151895,118942.213412,118695.706265,118841.59825,54443,222873
27/12/2019,10:30:00,118841.59825,118881.844314,118112.138327,118152.384392,81034,342460
27/12/2019,10:40:00,118152.384392,118393.86078,118051.76923,118343.553199,61078,248102
27/12/2019,10:50:00,118343.553199,118348.583957,118112.138327,118273.122586,44114,172416
27/12/2019,11:00:00,118273.122586,118595.091104,118202.691973,118489.445184,57789,211998
27/12/2019,11:10:00,118484.414426,118529.691249,118343.553199,118429.076087,26816,96455
27/12/2019,11:20:00,118424.045329,118474.35291,118222.815005,118383.799264,35471,135304
27/12/2019,11:30:00,118388.830022,118424.045329,118076.923021,118242.938038,60352,251566
27/12/2019,11:40:00,118242.938038,118393.86078,118217.784247,118293.245618,29969,117507
27/12/2019,11:50:00,118298.276377,118333.491683,117971.277101,118016.553924,46367,193632
27/12/2019,12:00:00,118016.553924,118051.76923,117880.723455,118001.46165,49670,200537
27/12/2019,12:10:00,117996.430891,118081.953779,117910.908004,117931.031036,28184,116272
27/12/2019,12:20:00,117926.000278,118036.676956,117905.877246,117991.400133,19419,82042
27/12/2019,12:30:00,117996.430891,118021.584682,117805.262084,117835.446633,27985,110637
27/12/2019,12:40:00,117830.415875,117835.446633,117664.400858,117674.462374,28586,120059
27/12/2019,12:50:00,117679.493132,117709.677681,117609.062519,117684.52389,24393,101307
27/12/2019,13:00:00,117689.554648,117961.215585,117684.52389,117951.154069,34323,140896
27/12/2019,13:10:00,117951.154069,118157.41515,117880.723455,118026.61544,41670,172093
27/12/2019,13:20:00,118026.61544,118152.384392,117956.184827,118122.199844,26866,106470
27/12/2019,13:30:00,118117.169086,118247.968796,118016.553924,118207.722731,30145,125743
27/12/2019,13:40:00,118207.722731,118313.368651,118056.799988,118071.892263,38690,156178
27/12/2019,13:50:00,118071.892263,118102.076811,117900.846488,117961.215585,31704,122946
27/12/2019,14:00:00,117966.246343,118001.46165,117875.692697,117986.369375,22072,88272
27/12/2019,14:10:00,117986.369375,118212.753489,117910.908004,118086.984537,33926,133762
27/12/2019,14:20:00,118086.984537,118102.076811,117981.338617,118051.76923,23773,92359
27/12/2019,14:30:00,118051.76923,118066.861505,117946.123311,118006.492408,17429,68738
27/12/2019,14:40:00,118011.523166,118066.861505,117971.277101,118031.646198,11813,43461
27/12/2019,14:50:00,118031.646198,118051.76923,117679.493132,117810.292842,40204,158446
27/12/2019,15:00:00,117805.262084,117860.600423,117749.923745,117785.139052,15783,67427
27/12/2019,15:10:00,117785.139052,117795.200568,117639.247067,117719.739197,26684,99952
27/12/2019,15:20:00,117719.739197,117815.3236,117699.616164,117719.739197,18010,67134
27/12/2019,15:30:00,117714.708439,117765.01602,117649.308584,117729.800713,18597,69521
27/12/2019,15:40:00,117729.800713,117729.800713,117438.016744,117478.262809,37786,149716
27/12/2019,15:50:00,117473.232051,117599.001003,117397.770679,117508.447357,29120,115127
27/12/2019,16:00:00,117513.478115,117588.939487,117427.955228,117473.232051,21370,85453
27/12/2019,16:10:00,117473.232051,117508.447357,117347.463098,117402.801437,23265,100203
27/12/2019,16:20:00,117407.832195,117417.893712,117277.032485,117337.401582,25564,111259
27/12/2019,16:30:00,117337.401582,117714.708439,117337.401582,117709.677681,35514,141609
27/12/2019,16:40:00,117704.646923,117795.200568,117578.87797,117619.124035,37129,151895
27/12/2019,16:50:00,117624.154793,117719.739197,117578.87797,117639.247067,17510,74668
27/12/2019,17:00:00,117644.277825,117649.308584,117488.324325,117533.601148,18928,78536
27/12/2019,17:10:00,117528.57039,117870.661939,117508.447357,117830.415875,33506,138314
27/12/2019,17:20:00,117830.415875,117910.908004,117624.154793,117684.52389,24772,104955
27/12/2019,17:30:00,117684.52389,117684.52389,117498.385841,117533.601148,26339,106450
27/12/2019,17:40:00,117533.601148,117558.754938,117367.586131,117407.832195,26390,116598
27/12/2019,17:50:00,117412.862954,117709.677681,117367.586131,117583.908728,25188,125836
27/12/2019,18:00:00,117578.87797,117754.954503,117553.72418,117724.769955,12683,58749
27/12/2019,18:10:00,117599.001003,117599.001003,117599.001003,117599.001003,687,5578
30/12/2019,09:00:00,117679.493132,118172.507424,117654.339342,118092.015295,31358,123446
30/12/2019,09:10:00,118092.015295,118142.322876,118081.953779,118097.046053,9806,32092
30/12/2019,09:20:00,118092.015295,118122.199844,117976.307859,118092.015295,26125,88166
30/12/2019,09:30:00,118092.015295,118097.046053,117951.154069,118026.61544,23434,82048
30/12/2019,09:40:00,118026.61544,118086.984537,117905.877246,117976.307859,25852,86339
30/12/2019,09:50:00,117976.307859,118011.523166,117850.538907,117956.184827,27910,90881
30/12/2019,10:00:00,117956.184827,118252.999554,117931.031036,118192.630457,51100,172344
30/12/2019,10:10:00,118197.661215,118323.430167,117795.200568,117936.061794,69333,234827
30/12/2019,10:20:00,117936.061794,118222.815005,117885.754214,118127.230602,57515,197545
30/12/2019,10:30:00,118127.230602,118258.030312,118011.523166,118222.815005,36330,132523
30/12/2019,10:40:00,118227.845763,118363.676232,118142.322876,118318.399409,41048,156602
30/12/2019,10:50:00,118318.399409,118444.168361,118268.091828,118353.614716,39048,153728
30/12/2019,11:00:00,118358.645474,118363.676232,118202.691973,118288.21486,32663,129752
30/12/2019,11:10:00,118288.21486,118408.953054,118227.845763,118293.245618,31970,119923
30/12/2019,11:20:00,118288.21486,118393.86078,118177.538183,118303.307135,32542,124113
30/12/2019,11:30:00,118298.276377,118318.399409,117956.184827,117986.369375,53322,211849
30/12/2019,11:40:00,117981.338617,118137.292118,117850.538907,117855.569665,47129,189656
30/12/2019,11:50:00,117850.538907,118097.046053,117810.292842,117971.277101,44885,184774
30/12/2019,12:00:00,117971.277101,118016.553924,117825.385117,117931.031036,31180,137453
30/12/2019,12:10:00,117936.061794,117941.092553,117609.062519,117639.247067,60992,244693
30/12/2019,12:20:00,117644.277825,117689.554648,117427.955228,117593.970245,53706,205843
30/12/2019,12:30:00,117588.939487,117689.554648,117493.355083,117619.124035,28425,114722
30/12/2019,12:40:00,117619.124035,117704.646923,117518.508873,117533.601148,24765,103972
30/12/2019,12:50:00,117533.601148,117649.308584,117518.508873,117619.124035,16061,66914
30/12/2019,13:00:00,117614.093277,117669.431616,117443.047502,117488.324325,23829,98532
30/12/2019,13:10:00,117488.324325,117609.062519,117453.109018,117568.816454,16525,69647
30/12/2019,13:20:00,117573.847212,117775.077536,117533.601148,117724.769955,27836,119141
30/12/2019,13:30:00,117719.739197,117759.985261,117518.508873,117578.87797,25692,114106
30/12/2019,13:40:00,117583.908728,117679.493132,117473.232051,117503.416599,23989,100825
30/12/2019,13:50:00,117508.447357,117543.662664,117302.186276,117392.739921,29891,127398
30/12/2019,14:00:00,117392.739921,117438.016744,117266.970969,117362.555373,19906,81826
30/12/2019,14:10:00,117362.555373,117453.109018,117317.27855,117382.678405,20513,83445
30/12/2019,14:20:00,117382.678405,117392.739921,117176.417324,117226.724904,32443,136033
30/12/2019,14:30:00,117226.724904,117402.801437,117136.171259,117342.43234,29950,128156
30/12/2019,14:40:00,117347.463098,117382.678405,117246.847937,117312.247792,16522,69154
30/12/2019,14:50:00,117317.27855,117508.447357,117231.755662,117372.616889,31137,132910
30/12/2019,15:00:00,117372.616889,117432.985986,117171.386565,117186.47884,26799,114876
30/12/2019,15:10:00,117191.509598,117282.063243,117095.925194,117141.202017,28459,118859
30/12/2019,15:20:00,117141.202017,117312.247792,117045.617613,117297.155518,28439,127620
30/12/2019,15:30:00,117297.155518,117397.770679,117221.694146,117352.493857,21626,94483
30/12/2019,15:40:00,117347.463098,117387.709163,117287.094001,117352.493857,15682,66648
30/12/2019,15:50:00,117352.493857,117483.293567,117332.370824,117407.832195,24125,103992
30/12/2019,16:00:00,117407.832195,117417.893712,117256.909453,117302.186276,19590,78310
30/12/2019,16:10:00,117307.217034,117402.801437,117277.032485,117307.217034,14727,62932
